id,EAP,HPL,MWS
id27913,0.794,0.141,0.065
id00346,0.008,0.007,0.985
id02198,0.043,0.946,0.011
id27303,0.962,0.035,0.003
id07033,0.011,0.047,0.942
id03546,0.014,0.026,0.960
id14709,0.847,0.139,0.014
id25348,0.964,0.008,0.028
id19596,0.100,0.087,0.813
id12265,0.025,0.001,0.974
id01054,0.546,0.028,0.426
id03002,0.022,0.067,0.910
id25624,0.976,0.014,0.010
id16202,0.430,0.427,0.144
id08187,0.615,0.248,0.136
id24373,0.627,0.111,0.262
id06415,0.207,0.173,0.620
id09078,0.125,0.868,0.006
id25989,0.820,0.003,0.178
id05431,0.920,0.002,0.078
id16557,0.204,0.791,0.005
id22749,0.746,0.008,0.246
id00697,0.228,0.018,0.754
id22969,0.988,0.010,0.002
id07440,0.161,0.040,0.799
id19872,0.274,0.210,0.516
id06054,0.958,0.037,0.005
id27862,0.995,0.000,0.004
id27186,0.427,0.447,0.126
id01617,0.015,0.003,0.981
id11922,0.140,0.853,0.008
id15003,0.112,0.168,0.720
id09458,0.019,0.036,0.945
id03568,0.940,0.023,0.038
id27132,0.813,0.179,0.009
id24204,0.228,0.754,0.018
id24736,0.485,0.340,0.175
id06990,0.011,0.859,0.131
id24155,0.224,0.590,0.186
id22129,0.005,0.001,0.993
id00191,0.095,0.050,0.855
id05185,0.100,0.002,0.898
id13399,0.394,0.432,0.174
id20862,0.828,0.092,0.080
id06180,0.916,0.009,0.075
id27225,0.609,0.330,0.061
id09447,0.150,0.092,0.758
id18125,1.000,0.000,0.000
id04010,0.006,0.001,0.992
id17932,0.936,0.045,0.020
id17948,0.739,0.001,0.260
id18545,0.050,0.036,0.913
id03389,0.333,0.333,0.333
id02487,0.251,0.094,0.655
id04924,0.702,0.171,0.127
id23553,0.015,0.015,0.970
id16831,0.977,0.006,0.017
id01296,0.996,0.001,0.003
id12033,0.089,0.112,0.799
id06913,0.003,0.996,0.001
id15715,0.116,0.859,0.026
id23432,0.096,0.029,0.875
id01152,0.564,0.111,0.325
id16384,0.024,0.865,0.111
id04060,0.669,0.003,0.328
id21604,0.996,0.003,0.001
id11212,0.012,0.010,0.978
id26589,0.562,0.094,0.344
id15858,0.748,0.246,0.006
id02814,0.024,0.959,0.016
id18347,0.411,0.047,0.542
id02517,0.016,0.002,0.982
id20800,0.581,0.345,0.074
id16428,0.880,0.039,0.081
id23844,1.000,0.000,0.000
id11149,0.008,0.896,0.097
id12505,0.012,0.917,0.071
id10850,0.411,0.467,0.122
id05706,0.827,0.035,0.138
id23216,0.378,0.444,0.178
id16618,0.046,0.011,0.943
id04283,0.063,0.593,0.344
id20374,0.147,0.038,0.815
id07227,0.000,0.999,0.001
id06396,0.979,0.010,0.011
id08884,0.953,0.035,0.013
id10983,0.990,0.003,0.006
id07296,0.183,0.799,0.018
id17683,0.006,0.034,0.960
id26473,0.039,0.003,0.959
id06454,0.063,0.013,0.924
id19166,0.967,0.001,0.031
id08406,0.353,0.350,0.297
id25126,0.020,0.037,0.942
id27593,0.919,0.005,0.076
id24613,0.011,0.007,0.982
id26586,0.642,0.235,0.122
id25719,0.006,0.005,0.988
id05015,0.678,0.162,0.160
id01594,0.396,0.242,0.362
id01522,0.043,0.025,0.931
id06935,0.950,0.004,0.045
id01975,0.008,0.045,0.947
id20847,0.006,0.002,0.993
id24960,0.166,0.055,0.779
id27808,0.418,0.430,0.152
id25463,0.988,0.007,0.005
id11367,0.532,0.267,0.201
id02273,0.028,0.014,0.958
id02167,0.717,0.011,0.271
id08352,0.000,0.999,0.000
id26928,0.039,0.855,0.106
id04224,0.844,0.060,0.096
id00462,0.476,0.344,0.180
id16591,0.291,0.615,0.094
id06982,0.007,0.886,0.107
id24880,0.395,0.433,0.172
id27479,0.428,0.036,0.536
id16556,0.924,0.066,0.010
id15231,0.259,0.112,0.629
id14694,0.908,0.044,0.048
id01114,0.994,0.001,0.005
id18694,0.706,0.137,0.158
id25551,0.976,0.003,0.021
id23478,0.203,0.025,0.772
id22780,0.854,0.009,0.136
id06602,0.004,0.808,0.188
id05176,0.000,1.000,0.000
id15450,0.021,0.122,0.857
id16956,0.012,0.094,0.894
id23532,0.100,0.796,0.104
id22688,0.008,0.003,0.989
id12898,0.096,0.736,0.168
id21525,0.999,0.000,0.000
id13576,0.883,0.024,0.093
id07080,0.612,0.269,0.119
id25397,0.794,0.198,0.008
id08383,0.960,0.024,0.016
id08285,0.773,0.010,0.218
id10323,0.445,0.015,0.541
id10441,0.067,0.859,0.074
id26298,0.201,0.075,0.724
id13531,0.830,0.154,0.015
id03191,0.860,0.073,0.067
id19771,0.135,0.862,0.003
id03275,0.951,0.005,0.044
id11616,0.010,0.013,0.978
id03117,0.128,0.838,0.034
id08054,0.029,0.002,0.969
id15303,0.103,0.836,0.061
id02470,0.013,0.003,0.984
id01452,0.072,0.045,0.883
id11934,0.025,0.971,0.004
id00258,0.528,0.322,0.149
id27905,0.677,0.030,0.294
id23897,0.011,0.988,0.001
id02334,0.306,0.689,0.005
id07638,0.957,0.007,0.036
id13181,0.788,0.120,0.093
id01284,0.993,0.002,0.005
id27402,0.897,0.008,0.096
id14742,0.007,0.003,0.991
id12370,0.322,0.144,0.533
id19048,0.997,0.000,0.002
id08388,0.024,0.005,0.971
id19205,0.965,0.007,0.028
id04851,0.060,0.041,0.899
id16478,0.441,0.553,0.006
id06806,0.128,0.809,0.063
id13659,0.115,0.726,0.159
id09861,0.121,0.872,0.007
id05986,0.000,1.000,0.000
id15844,0.186,0.581,0.233
id05900,0.860,0.012,0.128
id20409,0.656,0.270,0.073
id08751,0.312,0.685,0.003
id22617,0.087,0.004,0.910
id13064,0.253,0.001,0.746
id14506,0.107,0.131,0.762
id05783,0.011,0.029,0.960
id23139,0.002,0.000,0.998
id04770,0.995,0.001,0.004
id11775,0.776,0.033,0.191
id12936,0.155,0.132,0.713
id20522,0.018,0.977,0.005
id22929,0.823,0.042,0.136
id11357,0.667,0.095,0.238
id10028,0.002,0.996,0.002
id10617,0.322,0.029,0.649
id23988,0.988,0.012,0.000
id20434,0.047,0.009,0.944
id06611,0.045,0.068,0.887
id18405,0.512,0.336,0.152
id27427,0.669,0.100,0.231
id16168,0.203,0.751,0.046
id02139,0.746,0.246,0.009
id18654,0.097,0.883,0.020
id24598,0.748,0.159,0.093
id23360,0.003,0.996,0.000
id06220,0.245,0.680,0.075
id26411,0.921,0.053,0.025
id27660,0.728,0.039,0.233
id07192,0.101,0.153,0.746
id18074,0.039,0.004,0.957
id11784,0.122,0.849,0.028
id04810,0.129,0.137,0.734
id01716,0.989,0.008,0.003
id27584,0.681,0.211,0.108
id25409,0.090,0.002,0.908
id06430,0.667,0.145,0.188
id11135,0.973,0.026,0.001
id27712,0.056,0.007,0.937
id27233,0.890,0.056,0.054
id13522,0.468,0.367,0.166
id11625,0.001,0.000,0.999
id03246,0.178,0.796,0.026
id05341,0.691,0.218,0.092
id22061,0.050,0.033,0.916
id03170,0.738,0.187,0.075
id09768,0.082,0.011,0.907
id20721,0.703,0.232,0.065
id14854,0.938,0.008,0.054
id01123,0.974,0.002,0.024
id00842,0.946,0.019,0.035
id11035,0.582,0.013,0.405
id19301,0.013,0.954,0.033
id06409,0.138,0.176,0.686
id09883,0.950,0.033,0.017
id04218,0.222,0.731,0.047
id25171,0.008,0.004,0.987
id13394,0.080,0.194,0.726
id14322,0.998,0.000,0.002
id17623,0.003,0.000,0.997
id16980,0.998,0.001,0.000
id22634,0.067,0.018,0.915
id03773,0.957,0.033,0.010
id20243,0.074,0.861,0.064
id12135,0.206,0.699,0.094
id11727,0.245,0.459,0.296
id06460,0.315,0.624,0.061
id23515,0.742,0.036,0.222
id16908,0.107,0.265,0.628
id10641,0.489,0.275,0.236
id22637,0.100,0.009,0.891
id19724,0.968,0.029,0.004
id12295,0.300,0.663,0.037
id18977,0.056,0.019,0.925
id27456,0.955,0.027,0.018
id02223,0.918,0.012,0.070
id06374,0.139,0.114,0.747
id13746,0.026,0.037,0.937
id24107,0.010,0.002,0.988
id09075,0.049,0.004,0.947
id06741,0.353,0.003,0.644
id25474,0.827,0.014,0.159
id02497,0.961,0.023,0.016
id21878,0.956,0.001,0.043
id23199,0.164,0.033,0.803
id12018,0.979,0.012,0.009
id20722,0.250,0.057,0.693
id05372,0.009,0.720,0.271
id07964,0.382,0.068,0.551
id02393,0.047,0.014,0.939
id10923,0.151,0.004,0.845
id01260,0.909,0.044,0.047
id09037,0.641,0.002,0.356
id01477,0.610,0.064,0.326
id11164,0.997,0.002,0.001
id20313,0.876,0.019,0.104
id20067,0.003,0.000,0.997
id17248,0.959,0.021,0.020
id24557,0.019,0.357,0.624
id26745,0.859,0.004,0.137
id16759,0.137,0.103,0.760
id22382,0.999,0.000,0.000
id18404,0.472,0.024,0.505
id23761,0.026,0.004,0.970
id00511,0.022,0.976,0.002
id15560,0.931,0.028,0.041
id04834,0.869,0.001,0.130
id26796,0.960,0.031,0.009
id14809,0.093,0.000,0.906
id15091,0.775,0.046,0.179
id14861,0.810,0.091,0.099
id21193,0.108,0.500,0.392
id20331,0.000,1.000,0.000
id17847,0.003,0.982,0.014
id00795,0.995,0.002,0.003
id22651,0.996,0.001,0.003
id22803,0.999,0.000,0.001
id01714,0.990,0.009,0.002
id05350,0.017,0.194,0.789
id08674,1.000,0.000,0.000
id04427,0.002,0.997,0.001
id17815,0.001,0.999,0.000
id22270,0.485,0.468,0.048
id11183,0.143,0.010,0.847
id00326,0.871,0.006,0.124
id00382,0.999,0.000,0.001
id11557,0.008,0.099,0.893
id20271,0.946,0.003,0.050
id05133,0.985,0.004,0.011
id14597,0.228,0.762,0.010
id21411,0.062,0.830,0.108
id15375,0.042,0.001,0.957
id10172,0.001,0.016,0.983
id13524,0.738,0.042,0.220
id26331,0.639,0.036,0.325
id20167,0.313,0.028,0.660
id03249,0.226,0.762,0.012
id15839,0.968,0.029,0.002
id27200,0.005,0.899,0.096
id15847,0.008,0.027,0.964
id07249,0.755,0.242,0.003
id19494,0.470,0.487,0.043
id01388,0.045,0.869,0.086
id22045,0.092,0.016,0.892
id09111,0.848,0.112,0.040
id04011,0.149,0.426,0.424
id26410,0.000,0.999,0.001
id19614,0.207,0.732,0.061
id10183,0.035,0.959,0.006
id20388,0.018,0.004,0.978
id16498,0.998,0.001,0.002
id18488,0.001,0.001,0.998
id11018,0.171,0.775,0.054
id16185,0.685,0.261,0.054
id23501,0.421,0.554,0.025
id02837,0.359,0.028,0.614
id05544,0.739,0.077,0.184
id22784,0.412,0.145,0.443
id15404,0.097,0.054,0.850
id13010,0.784,0.121,0.095
id22169,0.009,0.989,0.002
id16438,0.049,0.098,0.853
id20464,0.845,0.136,0.019
id26306,0.307,0.151,0.542
id15995,0.144,0.831,0.025
id26068,0.685,0.105,0.210
id19348,0.089,0.511,0.400
id04196,0.000,1.000,0.000
id13002,0.175,0.383,0.442
id25650,0.437,0.468,0.096
id17598,0.003,0.855,0.141
id10079,0.334,0.550,0.116
id10094,0.174,0.458,0.368
id05918,0.617,0.313,0.070
id18747,0.918,0.074,0.008
id15571,0.394,0.597,0.009
id16113,0.772,0.037,0.191
id02316,0.325,0.161,0.514
id09545,0.564,0.114,0.322
id13878,0.452,0.018,0.530
id07476,0.882,0.037,0.081
id20103,0.671,0.038,0.291
id27367,0.560,0.059,0.381
id25668,0.106,0.003,0.892
id09680,0.996,0.001,0.003
id00500,0.475,0.269,0.256
id06110,0.806,0.046,0.148
id15804,0.132,0.842,0.025
id03223,0.215,0.469,0.316
id02039,0.042,0.885,0.073
id09795,0.000,0.000,1.000
id10808,0.359,0.066,0.576
id10134,0.083,0.897,0.020
id14361,0.033,0.079,0.888
id15881,0.121,0.005,0.874
id27120,0.129,0.002,0.869
id09860,0.667,0.003,0.329
id11959,0.005,0.993,0.002
id25770,0.004,0.994,0.003
id24364,0.094,0.898,0.007
id22944,0.971,0.003,0.025
id04345,0.983,0.007,0.010
id05127,0.723,0.014,0.264
id01779,0.224,0.137,0.639
id05559,0.921,0.030,0.049
id14474,0.997,0.001,0.003
id13283,0.350,0.404,0.246
id03301,0.573,0.347,0.081
id16939,0.041,0.929,0.030
id01166,0.014,0.930,0.056
id16766,0.931,0.002,0.067
id04338,0.954,0.019,0.028
id12731,0.909,0.001,0.090
id08988,0.105,0.890,0.005
id08236,0.006,0.986,0.008
id03309,0.807,0.074,0.119
id16458,0.774,0.119,0.106
id02442,0.997,0.002,0.001
id25767,0.088,0.003,0.908
id17357,0.216,0.601,0.183
id08627,0.238,0.058,0.704
id19488,0.693,0.147,0.160
id18345,0.057,0.171,0.771
id10661,0.607,0.244,0.149
id01713,0.010,0.983,0.007
id26237,0.486,0.472,0.043
id08062,0.585,0.088,0.328
id01497,0.019,0.935,0.046
id07590,0.983,0.009,0.008
id06299,0.091,0.044,0.865
id02770,0.002,0.001,0.998
id19197,0.014,0.009,0.976
id16572,0.952,0.006,0.042
id04518,0.096,0.901,0.003
id09316,0.920,0.075,0.004
id17533,0.328,0.308,0.364
id13494,0.154,0.011,0.835
id10024,0.885,0.091,0.024
id19896,0.911,0.005,0.084
id10956,0.999,0.000,0.000
id08458,0.091,0.559,0.350
id09066,0.401,0.029,0.570
id26608,0.126,0.031,0.844
id20977,0.003,0.001,0.996
id21587,0.150,0.128,0.722
id19928,0.580,0.019,0.401
id19077,0.007,0.991,0.002
id06865,0.079,0.181,0.740
id15224,0.034,0.051,0.915
id09036,0.227,0.659,0.115
id04885,0.942,0.048,0.010
id06619,0.005,0.995,0.001
id20211,0.019,0.916,0.066
id23985,0.511,0.020,0.469
id17048,0.985,0.006,0.009
id11272,0.469,0.036,0.496
id16998,0.167,0.299,0.534
id16506,0.511,0.147,0.342
id11558,0.128,0.051,0.821
id04913,0.232,0.053,0.715
id10308,0.097,0.005,0.898
id15956,0.215,0.039,0.745
id21350,0.092,0.514,0.393
id09246,0.906,0.012,0.082
id00753,0.205,0.756,0.040
id08101,0.146,0.790,0.064
id26853,0.024,0.975,0.001
id22044,0.012,0.982,0.006
id27234,0.401,0.064,0.534
id18357,0.342,0.633,0.026
id24187,0.978,0.003,0.019
id23934,0.602,0.014,0.384
id21378,0.050,0.926,0.024
id12777,0.050,0.926,0.025
id11493,0.032,0.005,0.963
id12824,0.390,0.079,0.531
id22565,0.001,0.999,0.000
id02996,0.116,0.167,0.717
id26154,0.754,0.194,0.051
id22710,0.060,0.864,0.076
id19389,0.056,0.595,0.349
id19539,0.246,0.070,0.684
id17345,0.999,0.001,0.000
id16938,0.861,0.001,0.138
id05670,0.992,0.004,0.004
id12991,0.583,0.090,0.327
id26819,0.079,0.873,0.048
id02679,0.494,0.027,0.479
id11334,0.873,0.060,0.067
id18553,0.307,0.645,0.047
id27899,0.970,0.020,0.010
id20569,0.012,0.983,0.006
id00759,0.006,0.993,0.001
id13013,0.573,0.293,0.134
id06798,0.998,0.001,0.001
id04524,0.157,0.788,0.055
id19026,0.680,0.017,0.303
id17376,0.028,0.007,0.964
id21794,0.191,0.119,0.690
id22720,0.353,0.037,0.610
id26054,0.070,0.376,0.554
id01050,0.077,0.888,0.035
id11917,0.740,0.058,0.202
id12706,0.893,0.074,0.034
id18796,0.287,0.129,0.584
id10096,0.073,0.077,0.850
id27514,0.078,0.710,0.212
id22130,0.784,0.032,0.184
id23378,0.997,0.000,0.002
id27306,0.858,0.108,0.034
id25914,0.654,0.038,0.308
id05461,0.979,0.015,0.006
id24782,0.842,0.042,0.116
id11890,0.000,1.000,0.000
id23405,0.053,0.002,0.944
id15919,0.040,0.700,0.260
id08430,0.285,0.025,0.690
id16328,0.121,0.139,0.740
id16599,0.488,0.016,0.496
id25407,0.160,0.575,0.265
id10786,0.862,0.063,0.075
id08935,0.990,0.010,0.001
id24742,0.995,0.002,0.003
id15921,0.482,0.020,0.498
id21816,0.024,0.050,0.926
id06235,0.022,0.965,0.013
id00527,0.749,0.212,0.039
id17349,0.101,0.139,0.760
id05356,0.978,0.016,0.006
id13287,0.080,0.708,0.211
id09044,0.986,0.007,0.007
id09374,0.189,0.757,0.054
id25625,0.990,0.010,0.000
id03201,0.044,0.646,0.310
id02709,0.992,0.002,0.005
id08914,0.722,0.028,0.250
id15753,0.731,0.062,0.207
id20125,0.137,0.670,0.193
id20784,0.958,0.030,0.013
id26248,0.205,0.037,0.758
id10016,0.130,0.004,0.866
id18793,0.842,0.084,0.074
id04562,0.101,0.897,0.002
id25106,0.003,0.001,0.996
id00536,0.989,0.005,0.006
id01946,0.377,0.017,0.606
id18369,0.598,0.246,0.156
id07345,0.018,0.943,0.040
id27752,0.763,0.012,0.225
id21463,0.003,0.997,0.000
id18922,0.116,0.021,0.864
id17166,0.057,0.924,0.019
id07458,0.035,0.959,0.006
id01801,0.043,0.041,0.916
id10529,0.992,0.005,0.003
id08774,0.589,0.354,0.057
id22292,0.092,0.016,0.892
id14044,0.998,0.001,0.001
id20234,0.057,0.858,0.084
id26960,0.999,0.001,0.000
id20809,0.354,0.470,0.176
id20365,0.874,0.018,0.108
id09182,0.880,0.065,0.055
id27671,0.833,0.009,0.158
id26438,0.724,0.202,0.074
id22712,0.209,0.781,0.010
id13988,0.160,0.004,0.837
id01727,0.711,0.054,0.235
id27147,0.808,0.101,0.092
id23213,0.105,0.856,0.039
id21969,0.138,0.147,0.715
id12062,0.994,0.004,0.001
id26579,0.058,0.877,0.066
id20568,0.204,0.376,0.420
id04399,0.241,0.373,0.386
id26756,0.002,0.990,0.008
id04580,0.092,0.246,0.662
id16349,0.092,0.501,0.407
id23583,0.102,0.857,0.040
id14643,0.964,0.013,0.024
id22604,0.545,0.408,0.047
id25973,0.153,0.840,0.007
id07553,0.549,0.287,0.164
id05614,0.058,0.879,0.064
id15320,0.123,0.029,0.849
id01016,0.968,0.006,0.026
id11463,0.264,0.735,0.001
id18655,0.016,0.980,0.005
id22527,0.006,0.041,0.953
id05458,0.200,0.711,0.089
id08802,0.694,0.022,0.283
id11573,0.572,0.074,0.354
id16935,0.027,0.042,0.930
id27417,0.081,0.142,0.778
id27781,0.704,0.265,0.031
id21873,0.974,0.002,0.024
id20624,0.055,0.057,0.888
id19660,0.001,0.964,0.035
id03783,0.975,0.012,0.013
id22172,0.119,0.190,0.691
id20709,1.000,0.000,0.000
id12524,0.744,0.081,0.175
id27650,0.023,0.969,0.008
id09501,0.007,0.905,0.088
id20840,0.196,0.753,0.051
id09960,0.021,0.003,0.976
id13916,0.111,0.010,0.879
id00249,0.009,0.019,0.972
id02540,0.653,0.145,0.203
id23326,0.121,0.007,0.872
id14632,0.862,0.012,0.126
id25512,0.100,0.074,0.825
id10628,0.984,0.006,0.010
id08490,0.110,0.881,0.009
id09084,0.997,0.001,0.001
id27553,0.006,0.723,0.271
id20930,0.030,0.872,0.098
id21337,0.776,0.117,0.107
id25537,0.006,0.062,0.932
id27349,0.197,0.047,0.756
id25655,0.002,0.724,0.274
id26464,0.808,0.179,0.012
id00599,0.459,0.003,0.538
id06964,0.421,0.518,0.061
id21875,0.599,0.019,0.382
id27488,0.917,0.049,0.034
id07980,0.010,0.123,0.868
id12995,0.204,0.073,0.723
id08094,0.608,0.163,0.228
id02134,0.469,0.192,0.339
id14311,0.355,0.602,0.044
id06514,0.776,0.004,0.220
id19775,0.080,0.077,0.843
id18618,0.088,0.857,0.056
id26593,0.991,0.004,0.004
id11975,0.351,0.351,0.298
id07853,0.001,0.000,0.998
id16848,0.992,0.002,0.005
id11595,0.001,0.998,0.001
id24777,0.214,0.178,0.608
id07824,0.985,0.001,0.014
id23007,0.080,0.052,0.869
id04805,0.011,0.054,0.935
id00504,0.274,0.364,0.362
id24331,0.001,0.991,0.008
id03914,0.024,0.015,0.961
id16299,1.000,0.000,0.000
id05565,0.996,0.001,0.003
id27934,0.418,0.346,0.236
id17027,0.840,0.010,0.150
id02785,0.683,0.303,0.014
id16094,0.686,0.177,0.136
id22435,0.192,0.128,0.680
id10586,0.011,0.017,0.972
id06467,0.000,0.999,0.000
id18227,0.940,0.003,0.056
id02286,0.013,0.961,0.027
id07393,0.596,0.402,0.002
id11640,0.277,0.504,0.219
id15718,0.636,0.077,0.287
id23756,0.029,0.968,0.003
id14564,0.027,0.008,0.965
id24963,0.966,0.003,0.030
id03069,0.632,0.007,0.362
id24648,0.929,0.047,0.024
id15920,0.252,0.204,0.543
id11255,0.469,0.038,0.493
id00544,0.044,0.495,0.461
id13211,0.466,0.042,0.491
id26285,0.982,0.004,0.014
id19879,0.700,0.137,0.163
id21440,0.793,0.063,0.144
id09539,0.015,0.001,0.983
id10781,0.107,0.817,0.076
id06557,0.110,0.007,0.883
id16747,0.013,0.001,0.986
id14358,0.025,0.966,0.009
id05250,0.990,0.001,0.009
id02390,0.109,0.094,0.797
id14790,0.723,0.208,0.069
id14355,0.615,0.252,0.133
id23157,0.950,0.006,0.043
id20324,0.033,0.037,0.930
id01870,0.005,0.993,0.002
id01079,0.114,0.847,0.039
id03392,0.722,0.129,0.149
id22758,0.982,0.001,0.017
id05599,0.187,0.203,0.610
id07189,0.019,0.017,0.965
id13364,0.957,0.025,0.019
id00902,0.356,0.553,0.091
id07164,0.939,0.057,0.005
id27290,0.716,0.101,0.183
id18931,0.930,0.047,0.023
id22165,0.023,0.872,0.105
id14677,0.172,0.823,0.005
id18987,0.361,0.131,0.509
id13143,0.000,1.000,0.000
id18589,0.444,0.289,0.267
id01635,0.002,0.940,0.058
id02661,0.644,0.339,0.017
id12463,0.143,0.848,0.009
id18461,0.698,0.234,0.068
id12709,0.510,0.229,0.261
id11957,0.029,0.970,0.001
id13040,0.056,0.004,0.941
id03953,0.007,0.026,0.968
id02623,0.738,0.144,0.118
id21479,0.008,0.000,0.991
id06976,0.522,0.212,0.266
id18721,0.623,0.040,0.337
id12043,0.025,0.080,0.895
id16526,0.012,0.970,0.019
id03184,0.201,0.508,0.291
id23194,0.741,0.009,0.249
id17544,0.462,0.442,0.096
id17314,0.658,0.084,0.258
id17306,0.696,0.014,0.290
id11044,0.836,0.106,0.058
id22762,0.960,0.016,0.023
id02797,0.017,0.034,0.949
id13340,0.167,0.012,0.821
id08131,0.979,0.008,0.014
id24181,0.003,0.997,0.000
id20359,0.830,0.072,0.099
id14736,0.340,0.538,0.122
id09362,0.748,0.224,0.029
id07987,0.001,0.001,0.998
id01664,0.000,1.000,0.000
id00096,1.000,0.000,0.000
id01475,0.064,0.112,0.825
id04020,0.150,0.083,0.767
id09617,0.482,0.021,0.497
id13098,0.651,0.314,0.035
id19010,0.018,0.966,0.016
id12754,0.992,0.005,0.004
id25238,0.850,0.025,0.124
id14896,0.249,0.011,0.740
id16827,0.135,0.003,0.862
id11685,0.545,0.083,0.372
id10496,0.012,0.370,0.618
id08073,0.569,0.031,0.400
id08504,0.174,0.016,0.810
id25872,0.014,0.003,0.983
id09498,0.247,0.742,0.011
id23890,0.066,0.912,0.022
id15065,0.290,0.625,0.085
id11197,0.225,0.678,0.097
id02832,0.097,0.682,0.221
id26969,0.969,0.012,0.019
id25442,0.126,0.687,0.187
id09727,0.486,0.366,0.149
id18592,0.018,0.000,0.982
id11442,0.994,0.005,0.001
id22071,0.599,0.124,0.277
id09700,0.034,0.007,0.958
id20265,0.932,0.002,0.066
id23687,0.884,0.009,0.106
id01055,0.072,0.926,0.002
id08519,0.881,0.063,0.055
id05922,0.770,0.181,0.049
id02918,0.251,0.639,0.109
id14502,0.983,0.014,0.002
id01642,0.349,0.038,0.614
id21251,0.706,0.293,0.001
id09673,0.098,0.022,0.879
id17837,0.103,0.036,0.861
id24245,0.996,0.000,0.004
id15837,0.085,0.004,0.911
id13077,0.134,0.156,0.710
id23079,0.921,0.065,0.015
id12938,0.012,0.025,0.963
id12144,0.002,0.000,0.998
id06882,0.931,0.007,0.062
id06354,0.054,0.001,0.945
id23573,0.181,0.143,0.677
id13800,0.387,0.056,0.557
id26115,0.064,0.477,0.459
id21179,0.001,0.000,0.999
id00125,0.444,0.554,0.003
id22600,0.087,0.020,0.893
id15726,0.052,0.036,0.912
id08078,0.700,0.167,0.133
id20091,0.039,0.930,0.031
id00026,0.330,0.017,0.653
id03698,0.890,0.033,0.077
id09198,0.558,0.233,0.209
id12520,0.741,0.063,0.196
id16277,0.005,0.001,0.994
id17964,0.029,0.010,0.961
id24040,0.100,0.885,0.015
id17613,0.585,0.204,0.211
id00157,0.790,0.003,0.207
id10012,0.028,0.000,0.972
id02419,0.000,0.000,0.999
id05562,0.568,0.010,0.422
id09049,0.149,0.796,0.055
id24915,0.099,0.880,0.021
id02808,0.012,0.028,0.959
id00167,0.908,0.091,0.001
id13451,0.946,0.051,0.003
id24775,0.932,0.038,0.031
id10240,0.035,0.964,0.001
id24597,0.356,0.018,0.626
id15364,0.176,0.819,0.005
id13191,0.006,0.397,0.597
id09592,0.052,0.019,0.929
id12083,0.008,0.001,0.991
id23492,0.583,0.058,0.359
id06816,0.006,0.042,0.952
id16971,0.155,0.062,0.783
id05675,0.967,0.013,0.020
id23037,0.044,0.010,0.946
id00399,0.954,0.006,0.041
id05925,0.330,0.378,0.292
id01834,0.960,0.010,0.030
id20350,0.188,0.003,0.810
id18961,0.731,0.110,0.158
id02132,0.452,0.546,0.002
id26609,0.321,0.564,0.114
id16532,0.075,0.845,0.081
id23289,0.987,0.007,0.005
id26621,1.000,0.000,0.000
id03254,0.058,0.939,0.003
id04701,0.039,0.009,0.952
id26600,0.027,0.973,0.000
id16006,0.015,0.746,0.239
id25724,0.001,0.000,0.999
id27223,0.900,0.032,0.068
id14345,0.922,0.034,0.044
id27374,0.044,0.806,0.150
id21131,0.019,0.002,0.979
id12410,0.737,0.072,0.191
id15483,0.396,0.075,0.528
id15429,0.868,0.035,0.097
id25480,0.428,0.227,0.345
id11453,0.185,0.779,0.036
id20437,0.247,0.179,0.574
id08468,0.612,0.183,0.205
id22181,0.839,0.083,0.077
id18810,0.986,0.012,0.002
id17482,0.485,0.260,0.255
id22746,0.857,0.066,0.077
id03107,0.881,0.007,0.112
id02184,0.909,0.041,0.050
id25068,0.867,0.042,0.091
id19154,0.298,0.006,0.696
id10358,0.680,0.221,0.099
id09126,0.133,0.173,0.694
id05936,0.495,0.189,0.316
id00020,0.002,0.988,0.010
id20771,0.231,0.061,0.708
id00116,0.615,0.382,0.003
id12424,0.115,0.007,0.878
id05755,0.001,0.000,0.999
id27476,0.000,0.999,0.000
id02686,0.985,0.003,0.012
id10234,0.881,0.024,0.096
id05969,0.962,0.011,0.026
id14440,0.108,0.886,0.006
id09937,0.254,0.637,0.109
id08238,0.026,0.011,0.963
id11090,0.349,0.598,0.053
id13183,0.035,0.048,0.917
id25712,0.137,0.755,0.108
id22510,0.161,0.055,0.784
id19204,0.921,0.033,0.045
id05758,0.030,0.008,0.962
id27063,0.667,0.065,0.268
id11773,0.072,0.002,0.926
id11562,0.381,0.183,0.436
id16208,0.039,0.008,0.954
id04036,0.146,0.028,0.826
id26159,0.532,0.029,0.439
id26777,0.266,0.482,0.251
id08501,0.602,0.196,0.203
id11216,0.010,0.985,0.005
id03410,0.564,0.196,0.240
id04537,0.144,0.000,0.855
id26628,0.685,0.074,0.241
id01586,0.360,0.594,0.046
id13421,0.620,0.053,0.327
id26084,0.379,0.615,0.006
id05375,0.018,0.000,0.982
